Id,Description,Start at,End at,File url,Created at,Updated at,Image,Old,Name,Old url,Comment,Slug,Locked
47384,"From Pete Rock to Monte Booker, from Madlib to $hvn, From ATCQ to J.Cole, we have all the hip-hop greats that you need! That underground feel from the best loop diggers the world' s to offer. Enter the Crypt if you must dare, the crates are worth their weight in gold!
",2022-03-09 01:00:00 -0500,2022-03-09 03:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/108f8ba04b7886c4925afa96949bb44b.mp3,2022-03-09 00:00:08 -0500,2022-03-09 03:00:02 -0500,"",,Crate of the Loop Digga,2022-03-09,,2022-03-09-crate-of-the-loop-digga,true
47382,"
Tunnel One Radio features strictly the best in foundation and roots Jamaican music, spanning the late 1950s through the early 1990s. From Jamaican jazz, rhythm and blues, and folk musics, through ska, rocksteady, roots reggae, and early dancehall, Tunnel One intends to educate, stimulate, and motivate, via the world's most powerful revolutionary music. Tunnel One is hosted by veteran trumpeter, engineer, selector, producer, composer, arranger, and sound system operator Mush1, of projects currently including Top Shotta Band featuring Screechy Dan, Al Paragus International Sound System and Studios, Birth of the Cool Sextet, and Hungry March Band, as well as formerly of seminal ska and hardcore acts The Slackers and Murphy's Law. Tunnel One specializes in rare, ""1-away"" Jamaican music (music only released on the original 7"", 10"", or 12"" single, and never on LP or CD), and also features the best in live guest selectors and foundation artist live rub-a-dub performances.


Tunnel One can be heard every Tuesday evening from 9:00pm-10:30pm on 89.1 FM WNYU !",2022-03-08 22:30:00 -0500,2022-03-08 23:30:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/c0676adbedacd86088a5803c34ec3bc6.mp3,2022-03-08 21:30:07 -0500,2022-03-08 23:30:12 -0500,"",,Tunnel One,2022-03-08,,2022-03-08-tunnel-one,true
47380,"Like they never left, the two hours of ""999 RETURNS"" introduces listeners to a barrage of hypnotic, pulsating deep house while experimenting with its synergistic relationship to the dramatic, vicious sound of modern trap. Welcome back to the most obscure two hours of dancing on the web.
",2022-03-08 19:30:00 -0500,2022-03-08 21:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/34115c1e0211f9cb8c43b2fa0257491c.mp3,2022-03-08 18:30:07 -0500,2022-03-08 21:00:11 -0500,"",,999 RETURNS,2022-03-08,,2022-03-08-999-returns,true
47378,"An eclectic mix of rock and related music. Still the only place in and around New York to hear the newest independent and imported sounds without chatter and filler. Three hours a day of pure, unadulterated, adventurous New Sounds. Each DJ adds their own perspective to give the show some nice daily variation. Plus ticket giveaways, interviews, guest DJ's and live in-studio performances by today's underground stars. ",2022-03-08 16:00:00 -0500,2022-03-08 19:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/e7e2210ff8b70ba5693531b636842a0f.mp3,2022-03-08 15:00:07 -0500,2022-03-08 19:00:10 -0500,"",,The New Afternoon Show,2022-03-08,,2022-03-08-the-new-afternoon-show,true
47377,"The Sound Between, airing daily from 2 to 4pm, is a show focusing primarily on new releases. Tune in every single day to hear each individual hosts' take on what's going on in the world of independent music. Depending on the day, you'll be hearing a mix of the latest indie rock, imports, rockin new reissues, local heroes, and lots more!",2022-03-08 14:00:00 -0500,2022-03-08 16:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/1ecb905a99780cb22cac147548d1605c.mp3,2022-03-08 13:00:07 -0500,2022-03-08 16:00:10 -0500,"",,The Sound Between,2022-03-08,,2022-03-08-the-sound-between,true
47373,"Highlighting artists who combine the frenzied energy and DIY spirit of punk music with the desperation of blues music, The American Nightmare plays punk-blues and noise-rock artists from the 80's and 90's who typically flew under the radar in the larger, global punk scene. With many thanks to groups like The Birthday Party (Nick Cave's first band) and The Cramps, a new fascination with the grotesque and macabre of the American South seeped well beyond its borders, and a new strain of punk music originated in the mixing of punk and blues music. Finding harmony in their modest roots and themes of the depraved and dejected in their lyrics, punk and blues music combine wonderfully into this new genre. Raucous and grimy, visceral and mournful, desperate and cathartic, The American Nightmare will give you fuel for your fever dreams.",2022-03-08 08:00:00 -0500,2022-03-08 10:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/d51a5f1081c0b7539aba1d728ce14ce0.mp3,2022-03-08 07:00:08 -0500,2022-03-08 10:00:08 -0500,"",,The American Nightmare,2022-03-08,,2022-03-08-the-american-nightmare,true
47372,"WNYU's home for the old, the new, and nothing in between. Medieval, Renaissance, Baroque, Modern. Before and after tonality. Two ends of a spectrum, with more in common than one might think. Bach and before, Ives and after.",2022-03-08 06:00:00 -0500,2022-03-08 08:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/bef1e4703fc4696609a8ae8c185472db.mp3,2022-03-08 05:00:07 -0500,2022-03-08 08:00:08 -0500,"",,Horseshoe Theory,2022-03-08,,2022-03-08-horseshoe-theory,true
47371,"MARHABA! This is a show that gives an overview and look into new hip hop music that is coming from the Arab world. Some of it references the hopefully ending political situations that happen in the Middle East while some fo the rap just addresses everyday problems or even everyday good things. It just depends on who the artist is and what message they are trying to convey to there listeners and more importantly there people.  
",2022-03-07 23:30:00 -0500,2022-03-08 01:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/6844376805d8c66251877f60cc14a4bb.mp3,2022-03-07 22:30:09 -0500,2022-03-08 01:00:08 -0500,"",,Yallah Habibti ,2022-03-07,,2022-03-07-yallah-habibti,true
47370,"A dive into the disco inspired pop music that defined 1980’s Japan: Citypop. Ranging from jazz fusion grooves to retro synth bangers, tune in for the biggest nostalgia trip from a time you never knew.",2022-03-07 22:30:00 -0500,2022-03-07 23:30:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/f62552ca56897b863cbbd5c4e4d99e61.mp3,2022-03-07 21:30:07 -0500,2022-03-07 23:30:07 -0500,"",,Night City Life,2022-03-07,,2022-03-07-night-city-life,true
47369,"Psychedelic, garage, mod, pop-sike, freakbeat, surf-a-delic, progressive and krautrock goodies from the '60's and beyond. From obscure and rare releases to unexpected gems from well-known acts, its a dose of aural hallucinogenic ecstasy provided by the mysterious hosts. Groovy! ",2022-03-07 21:00:00 -0500,2022-03-07 22:30:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/056c3f5c799726ef0689cb5ec219744d.mp3,2022-03-07 20:00:08 -0500,2022-03-07 22:30:07 -0500,"",,Plastic Tales From The Marshmallow Dimension,2022-03-07,,2022-03-07-plastic-tales-from-the-marshmallow-dimension,true
47368,"A new wave of dance music bridges the past and the present, body and brain, headphones and dancefloor. London jazz is branching into underground club culture. Berlin techno slowly matures into an organized religion. In Toronto and Montreal, washed-out acid house looks back to the 1990s for nostalgic inspiration. In slugbeat, jazz is the new rave – and vice versa.",2022-03-07 19:45:00 -0500,2022-03-07 21:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/dc9b48c84829c4d68b29e6366572419e.mp3,2022-03-07 18:45:05 -0500,2022-03-07 21:00:07 -0500,"",,Slugbeat,2022-03-07,,2022-03-07-slugbeat,true
47366,"An eclectic mix of rock and related music. Still the only place in and around New York to hear the newest independent and imported sounds without chatter and filler. Three hours a day of pure, unadulterated, adventurous New Sounds. Each DJ adds their own perspective to give the show some nice daily variation. Plus ticket giveaways, interviews, guest DJ's and live in-studio performances by today's underground stars. 

Album of the Week: Band of Horses - Things Are Great",2022-03-07 16:00:00 -0500,2022-03-07 19:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/03aaf7023fae7a2c1761a450ec3710e2.mp3,2022-03-07 15:00:08 -0500,2022-03-07 19:00:06 -0500,"",,The New Afternoon Show,2022-03-07,,2022-03-07-the-new-afternoon-show,true
47365,"The Sound Between, airing daily from 2 to 4pm, is a show focusing primarily on new releases. Tune in every single day to hear each individual hosts' take on what's going on in the world of independent music. Depending on the day, you'll be hearing a mix of the latest indie rock, imports, rockin new reissues, local heroes, and lots more!",2022-03-07 14:00:00 -0500,2022-03-07 16:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/a975359ecd00a173dc1e83901608009c.mp3,2022-03-07 13:00:07 -0500,2022-03-07 16:00:15 -0500,"",,The Sound Between,2022-03-07,,2022-03-07-the-sound-between,true
47364,"From Japan’s legendary fusion jazz scene of the 1970s to the bustling gospel and hard bop community in Detroit, Uncommon Time takes you on a journey to a new world of jazz each week, highlighting some of the best tracks and jams from unique and subversive musical communities around the globe. Expect some recently streamable deep cuts, brand new tracks, and even some staples from your favorite jazz legends every Monday at Noon.",2022-03-07 12:00:00 -0500,2022-03-07 14:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/043df6a85e6c180e42a1bcc06c540a4d.mp3,2022-03-07 11:00:07 -0500,2022-03-07 14:00:04 -0500,"",,Uncommon Time ,2022-03-07,,2022-03-07-uncommon-time,true
47362,"Named after Eric Dolphy's 1964 album, Out to Lunch is an exploration of the post-bop jazz movement of the mid-1960s to 70s. More abstract and experimental than bebop but not as out there as free jazz, post-bop pushed jazz towards a freer future. Tune in Monday mornings to hear some music from this revolutionary transition period. ",2022-03-07 08:00:00 -0500,2022-03-07 10:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/576808798598c835e6ff00a5c6bb668a.mp3,2022-03-07 07:00:08 -0500,2022-03-07 10:00:03 -0500,"",,Out to Lunch,2022-03-07,,2022-03-07-out-to-lunch,true
47361,"Two hours of every genretimeplace held feebly together by a thin strand of weekly motif. SCATTERBRAIN is whiplash of the ear. THIS WEEK""S THEME: BANANAS",2022-03-06 23:00:00 -0500,2022-03-07 01:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/a8ae8925bf384d753b5693fdc575e784.mp3,2022-03-06 22:00:09 -0500,2022-04-18 00:56:03 -0400,"",,Scatterbrain,2022-03-06,,2022-03-06-scatterbrain,true
47360,"When you shower or bathe, do you sing? Do you jam-out? Do you dream of being a superstar? If so, Bathtime Rave is the show for you. Focusing in experimental rave music, Bathtime Rave explores the realms of neo-perreo, mosh pit rock, and hyperpop for all of your bathtime musical needs.",2022-03-06 21:00:00 -0500,2022-03-06 23:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/d210bfef0c16aa3c56b21e2b9dc18136.mp3,2022-03-06 20:00:08 -0500,2022-03-06 23:00:11 -0500,"",,Bathtime Rave,2022-03-06,,2022-03-06-bathtime-rave,true
47359,"Welcome to Slink Show, a celebration of krautrock — 70s and 80s progressive rock erupting from German counterculture to combat mass-produced agitprop in the music scene. Besides boosting underground kraut tracks, Vitamin K focuses on connecting the dots between early krautrock and modern music. We usually start the show with an hour of original krautrock tracks, then fill the last hour with modern tracks that have (sometimes inadvertent) krautrock influences. Regardless of your choice tastes, you’re bound to find something you like!",2022-03-06 19:00:00 -0500,2022-03-06 21:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/f313cf00f2bbd94360c88de66cf0a154.mp3,2022-03-06 18:00:08 -0500,2022-03-06 21:00:20 -0500,"",,Slink Show,2022-03-06,,2022-03-06-slink-show,true
47356,"Shake ‘Em on Down explores the musical origins of the United States. Driven by the blending of the spiritual and secular, the current host, Katherine Libenson, focuses primarily on blues and soul releases spanning 1920-1970, with a smattering of jazz, country and folk. Tune in and be nourished by ecstatic musical expressions of love, loss, and life. ",2022-03-06 14:00:00 -0500,2022-03-06 16:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/fca70c15becf22ac3a78402d57c056f7.mp3,2022-03-06 13:00:08 -0500,2022-03-07 15:35:52 -0500,"",,Shake 'Em On Down,2022-03-06,,2022-03-06-shake-em-on-down,true
47355,"The influence of the British Invasion wasn’t solely felt in the States. Predominantly in Peru and Argentina, underground scenes began to invent their own styles of psychedelic rock to punk rock, and everything in between. Tune in for South American rock music from the 60s-90s, and don’t worry, you don’t need to know Spanish to savor these tracks!",2022-03-06 12:00:00 -0500,2022-03-06 14:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/9228d677c288fc3cfdad421b6e115356.mp3,2022-03-06 11:00:08 -0500,2022-03-06 14:00:08 -0500,"",,Malas Influencias,2022-03-06,,2022-03-06-malas-influencias,true
47354,"Songland NYU is a radio show at WNYU 89.1FM that features NYU's musical talent. The show includes original songs that are written, produced, and/or recorded by students and recent grads of the university. In addition to broadcasting exclusively NYU-made songs, Songland NYU will take listeners deeper behind the scenes of each track, giving insight into not only the artist, but the producers, songwriters, other collaborators, and creative process! Tune into Songland NYU Sundays from 10am-noon EST.

Pitch your music to be played on this show at tinyurl.com/songlandnyu-pitch ",2022-03-06 10:00:00 -0500,2022-03-06 12:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/9f127cedccd702658891848a375a0e12.mp3,2022-03-06 09:00:08 -0500,2022-03-06 12:00:08 -0500,"",,Songland NYU,2022-03-06,,2022-03-06-songland-nyu,true
47353,"The show delves into the ""Rempetiko"" a traditional Greek genre that is defined by an attitude, music and lyrics involving a disregard for the law and a life in the margins of society. The metallic and powerful sounds of Rempetiko comprise the mystical world of the ""Greek urban blues.”",2022-03-06 08:00:00 -0500,2022-03-06 10:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/2a438254e682e61647b4a1929ff9fc17.mp3,2022-03-06 07:00:09 -0500,2022-03-06 10:00:07 -0500,https://wnyu-uploads.s3.amazonaws.com/uploads/episode/000/047/353/image/bdaa2f4a2f.jpeg,,Ta Rempetika,2022-03-06,,2022-03-06-ta-rempetika,true
47352,"It's been a long time since the birth of surf rock in the 1960's, but it's back and cooler than ever. Kook Jamz traces the influence of psychedelic, beach-bum culture anthems all the way from the heart of Southern California, across the globe & decades, to this great station. I'll play you the newest versions of that all-too-familiar, reverb amplified, staccato-picking, 20-foot wave thrillin', beachside chillin', electric-guitar style music that makes me stoked to be alive. Tune in for a good time!",2022-03-05 23:00:00 -0500,2022-03-06 01:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/268afa7b0654387165999e9f30782782.mp3,2022-03-05 22:00:07 -0500,2022-03-06 01:00:06 -0500,"",,Kook Jamz,2022-03-05,,2022-03-05-kook-jamz,true
47351,"Enter a new tunnel of shoegaze, exploring the evolution and impact of Japanese shoegaze and dream pop. Global Spirals pulls in a new perspective of dreaminess and spirals you into the classic shoegaze state, with vocals and bold reinventions of what shoegaze is. You don't need to know the language to feel the movement.
",2022-03-05 21:00:00 -0500,2022-03-05 23:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/3c6fdb1203e8d9841d4f61ae7d7b4268.mp3,2022-03-05 20:00:08 -0500,2022-03-05 23:00:05 -0500,"",,Global Spirals,2022-03-05,,2022-03-05-global-spirals,true
47350,"No Longer the Great White Way is a show dedicated to highlighting the work of BIPOC on Broadway and beyond. We'll explore the world of musical theatre through its music, its performers, and stories from both on and off the stage as we celebrate the strides made in the industry and look at how far we have left to go.
",2022-03-05 19:00:00 -0500,2022-03-05 21:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/8903ed90fef6882d77b5b58850ed9172.mp3,2022-03-05 18:00:08 -0500,2022-03-05 21:00:05 -0500,"",,No Longer the Great White Way,2022-03-05,,2022-03-05-no-longer-the-great-white-way,true
47349,"The Atlantic Traverse maps electronic sounds from West, Central, and South Africa, through the Caribbean and Black America. This show is an homage to black beat-makers and sound systems, and their transnational impact, wherever they may exist.

In this first show of 2022, we highlight Augustus Pablo (Jamaica), Juls (UK/Ghana) & many more.",2022-03-05 17:00:00 -0500,2022-03-05 19:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/63b8bab65cc0e789f6e9e89cc13ad3ac.mp3,2022-03-05 16:00:10 -0500,2022-03-05 19:00:04 -0500,"",,Atlantic Transverse ,2022-03-05,,2022-03-05-atlantic-transverse,true
47348,Garage rock primarily from the 1990s to the present day that emanates from the Midwestern region of the United States.,2022-03-05 14:00:00 -0500,2022-03-05 16:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/ae75ddfbf4e941b9c39d057a640a7f61.mp3,2022-03-05 13:00:08 -0500,2022-03-05 16:00:03 -0500,"",,Best of the Midwest,2022-03-05,,2022-03-05-best-of-the-midwest,true
47346,"After the syncopated rhythms of baião and samba, the complex harmonies of chorinho and samba-canção, and the popularity of the politically unchallenging bossa nova, young Brazilians became disinterested in the state of the country’s music. At a time when psychedelia and progressive rock dominated the western music scene, musicians across the world became intrigued and incorporated the striking electric sounds of the genre into their own folk music. This show exhibits the excellence of Brazil’s concoction: sambabalanço, tropicália, soul, funk, and iê-iê-iê which was innovated during and in resistance to Brazil’s military dictatorship of the ‘60s and ‘70s.",2022-03-05 10:00:00 -0500,2022-03-05 12:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/5c79fe9b0bce90df9009f76db924eb1e.mp3,2022-03-05 09:00:08 -0500,2022-03-05 12:00:12 -0500,"",,Superbacana,2022-03-05,,2022-03-05-superbacana,true
47345,Ever wondered who's the coolest kid right now on the other side of the planet? The show consists of fresh weekly updates on the East/ Southeast Asia indie-pop music scene. Tune in to spice up your playlists with some exotic vibes and discover new music like never before!,2022-03-05 08:00:00 -0500,2022-03-05 10:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/0af1a805251b81788938f8f9c4476102.mp3,2022-03-05 07:00:08 -0500,2022-03-05 10:00:12 -0500,"",,Oriental New Waves,2022-03-05,,2022-03-05-oriental-new-waves,true
47342,".Bring yourself closer to the world below by listening to Hellhole every week. Featuring the most blasphemous and grim metal from across the world and from the local scene as well. Death, black, grind, doom, thrash, sludge, gore and more! New-school, old-school, retro, plus your requests; its the most extreme programming on your radio! Ticket and CD giveaways and band interviews are always part of the show. Past guests have included S.O.D., Mayhem, Immolation, Obituary, Malignancy and Evoken.
",2022-03-04 21:00:00 -0500,2022-03-04 22:30:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/c436020ee45a375e6e1d4e59373925a7.mp3,2022-03-04 20:00:07 -0500,2022-03-04 22:30:10 -0500,"",,Hellhole,2022-03-04,,2022-03-04-hellhole,true
47339,"An eclectic mix of rock and related music. Still the only place in and around New York to hear the newest independent and imported sounds without chatter and filler. Three hours a day of pure, unadulterated, adventurous New Sounds. Each DJ adds their own perspective to give the show some nice daily variation. Plus ticket giveaways, interviews, guest DJ's and live in-studio performances by today's underground stars. ",2022-03-04 16:00:00 -0500,2022-03-04 19:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/21ba7699395c64c8d8fa5b117db53c86.mp3,2022-03-04 15:00:08 -0500,2022-03-04 19:00:09 -0500,"",,The New Afternoon Show,2022-03-04,,2022-03-04-the-new-afternoon-show,true
47338,"The Sound Between, airing daily from 2 to 4pm, is a show focusing primarily on new releases. Tune in every single day to hear each individual hosts' take on what's going on in the world of independent music. Depending on the day, you'll be hearing a mix of the latest indie rock, imports, rockin new reissues, local heroes, and lots more!",2022-03-04 14:00:00 -0500,2022-03-04 16:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/c1be1a6028996c6508fd0e450e1b09f4.mp3,2022-03-04 13:00:07 -0500,2022-03-04 16:00:08 -0500,"",,The Sound Between,2022-03-04,,2022-03-04-the-sound-between,true
47337,"blast your brain with beeps and bops from the deep dark web. a weekly curation for middle earth worms, subway grime bots, and russian tumblr fiends. exploring glitch, trash, night core, jersey club, drain, witch house, dark wave and everything in the cyber gutter",2022-03-04 12:00:00 -0500,2022-03-04 14:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/a9c65e5502a76296bfcc2559f98d3662.mp3,2022-03-04 11:00:07 -0500,2022-03-06 00:12:46 -0500,"",,Baba Yaga's Cauldron,2022-03-04,,2022-03-04-baba-yaga-s-cauldron,true
47335,"It's Friday, I'm in love! If you're looking for ""The Cure,"" welcome to ""The Antidote."" Join DJ Beef from 8 am to 10 am for all things early alternative. This show focuses on new wave music of the 70s and 80s, but we'll be getting into some punk influences, as well as the remnants of new wave sounds in the late 80s and early 90s.",2022-03-04 08:00:00 -0500,2022-03-04 10:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/7db5552e95cbdc19cdb045a678d6e33c.mp3,2022-03-04 07:00:08 -0500,2022-03-04 10:00:07 -0500,"",,The Antidote,2022-03-04,,2022-03-04-the-antidote,true
47334,"Reckless punk rock con Ñ! While transitioning from a dictatorship to a democracy the revolting and slightly anarchic Spanish youth began a radically disruptive movement in Madrid, called ""La Movida Madrileña"". This movement originated from the underground appreciation acquired for European alternative music, particularly London's rebellious punk rock. Defying decades of oppression, the art from this time exalted hedonism, freedom and creativity. Rock and roll invaded the streets of Madrid, and parties would spurt out of energetic melodies and disobedient lyrics. Madrid was completely transformed into the lively nightlife capital it is to this day.",2022-03-04 06:00:00 -0500,2022-03-04 08:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/82fadc650d05750f6e3193f19cb33472.mp3,2022-03-04 05:00:08 -0500,2022-03-04 08:00:06 -0500,"",,Rebeldes Desafinados,2022-03-04,,2022-03-04-rebeldes-desafinados,true
47333,"Feeling lonely? Feeling sad? Feeling Sleepy? Feeling mad? Well, as long as you aren't feeling like you want to dance, then this is the show for you. Brake Check is WNYU's (and soon, the world's) one-stop-shop for all things Slowcore. From the proto-Slowcore of the Velvet Underground's third LP to the contemporary sounds of artists like Giles Corey and Bare Wire Son, we take you on a deep dive through all the eclectic and beautifully tragic sounds the genre has to offer. No song is too loud, arrangement too intricate, or melody too busy - as long as tempos are low and anxiety is high, we play 'em. Ashes to ashes, Duster to Duster.",2022-03-04 01:00:00 -0500,2022-03-04 03:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/d2b2efffee24061d40797d53cc8e9f6d.mp3,2022-03-04 00:00:07 -0500,2022-03-04 03:00:05 -0500,"",,Brake Check,2022-03-04,,2022-03-04-brake-check,true
47332,"These songs are nonlinear because of their syncopated rhythms, but also because of the winding paths these rhythms have traced around the globe: from Africa to the Caribbean and back again, with stops in the US and the UK.
",2022-03-03 23:30:00 -0500,2022-03-04 01:00:00 -0500,https://wnyu-archives.s3.amazonaws.com/archives/1b5380e7c1bd7e0a9e6c758cc4d8b202.mp3,2022-03-03 22:30:07 -0500,2022-03-04 01:00:05 -0500,"",,Nonlinear,2022-03-03,,2022-03-03-nonlinear,true
