Id,Description,Start at,End at,File url,Created at,Updated at,Image,Old,Name,Old url,Comment,Slug,Locked
48191,"Head underground with L Train to explore Brooklyn’s DIY and indie music scene. We’ll satisfy all of your alternative and indie-rock needs by featuring Brooklyn-based artists of today. Buckle up for the finest, the cheapest, the cleanest, and the most well-DJ’d subway ride you’ll ever take.
",2022-05-19 12:00:00 -0400,2022-05-19 14:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/47d2b651bfbccdf18bd83699d1564232.mp3,2022-05-19 11:00:06 -0400,2022-05-19 14:00:03 -0400,"",,L Train,2022-05-19,,2022-05-19-l-train,true
48190,"Fadrizzle is an exploration into all things Pacific Northwest. Seattle, Portland, the bottom tip of Canada, and parts of eastern Idaho, or the “PNW,” are home to an incredible amount of independent labels and music. Each week the show seeks to dive into a different label, genre, venue, or aspect of a local music scene.",2022-05-19 10:00:00 -0400,2022-05-19 12:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/a96a0bcbeef8aa083698f10ab81fa536.mp3,2022-05-19 09:00:06 -0400,2022-05-19 12:00:12 -0400,"",,Fadrizzle,2022-05-19,,2022-05-19-fadrizzle,true
48185,"Monotonic explores new and underground music in the hip-hop and rap genre. Playing everything from electronic-influenced beats to experimental raps. Monotonic focuses on songs that prioritize production and sonics, usually with non-melodic and monotone lyrics.",2022-05-18 22:30:00 -0400,2022-05-18 23:30:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/492b964b066393d6e761899b63ec6ada.mp3,2022-05-18 21:30:06 -0400,2022-05-18 23:30:10 -0400,https://wnyu-uploads.s3.amazonaws.com/uploads/episode/000/048/185/image/3174e19c2b.png,,Monotonic,2022-05-18,,2022-05-18-monotonic,true
48184,"Moe Town Records (inspired by the DC slang term “moe” meaning friend,) is about Washington DC’s very own genre— GoGo. Characterized by percussive Bounce Beats, funky bass, and call & response lyricism, GoGo has been deeply ingrained in DC culture since its inception in the 1970s. From tracks by the Godfather of GoGo, Chuck Brown, to popular GoGo inspired DC rapper Wale, my show explores every facet of GoGo and the culture surrounding it. 
",2022-05-18 21:30:00 -0400,2022-05-18 22:30:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/3d33bb35a3d35cca9c89bc8687232921.mp3,2022-05-18 20:30:06 -0400,2022-05-18 22:30:10 -0400,"",,Moe Town Records,2022-05-18,,2022-05-18-moe-town-records,true
48181,"#36 - But The Bitterness Remains

An eclectic mix of rock and related music. Still the only place in and around New York to hear the newest independent and imported sounds without chatter and filler. Three hours a day of pure, unadulterated, adventurous New Sounds. Each DJ adds their own perspective to give the show some nice daily variation. Plus ticket giveaways, interviews, guest DJ's and live in-studio performances by today's underground stars. |

Album of the Week: The Smile - A Light For Attracting Attention",2022-05-18 16:00:00 -0400,2022-05-18 19:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/eacbbc4e2d6fdf040701b86cdd86805f.mp3,2022-05-18 15:00:06 -0400,2022-05-18 19:00:09 -0400,"",,The New Afternoon Show,2022-05-18,,2022-05-18-the-new-afternoon-show,true
48174,"A show centered around the music of the Washington D.C. area post-hardcore scene, encompassing what would come to be known as “emocore” as well as other shades of the genre. Spawning out of the influential D.C. hardcore scene in the mid-80s, D.C. post-hardcore was broadly defined by a shift away from raw outward-facing abrasiveness in favor of a more melodic, introspective, and experimental approach.
",2022-05-18 01:00:00 -0400,2022-05-18 03:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/a3362f5a251634a03be2d287649f7b05.mp3,2022-05-18 00:00:06 -0400,2022-05-18 03:00:05 -0400,"",,Revolution Summer,2022-05-18,,2022-05-18-revolution-summer,true
48171,"Son Del Caribe is WNYU's Hispanic-Caribbean music program. You'll hear music from the Caribbean's past, present, and future. From the Son, to Guarachas, to Reggeaton. ",2022-05-17 21:00:00 -0400,2022-05-17 22:30:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/4b265bd463ffd48214e8cc282f4b453c.mp3,2022-05-17 20:00:06 -0400,2022-05-17 22:30:04 -0400,"",,Son del Caribe,2022-05-17,,2022-05-17-son-del-caribe,true
48168,"NAS GRADUATION SPECIAL 2022 |

An eclectic mix of rock and related music. Still the only place in and around New York to hear the newest independent and imported sounds without chatter and filler. Three hours a day of pure, unadulterated, adventurous New Sounds. Each DJ adds their own perspective to give the show some nice daily variation. Plus ticket giveaways, interviews, guest DJ's and live in-studio performances by today's underground stars. ",2022-05-17 16:00:00 -0400,2022-05-17 19:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/c450d5d8d71d637533f198aea1b6b8d6.mp3,2022-05-17 15:00:06 -0400,2022-05-17 19:00:13 -0400,"",,The New Afternoon Show,2022-05-17,,2022-05-17-the-new-afternoon-show,true
48166,"Content With Fractals is a deep-dive into the intricacies and breadth of Japanese ambient and environmental, ranging from its origins in the later 20th-century to its various contemporary iterations. This show examines music stylized as antithetical to traditional pop music schematics and prioritizes aspects of audition often overlooked by the pop music machine — silence, absence, and transience. ",2022-05-17 12:00:00 -0400,2022-05-17 14:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/4cfe57f7be05f65d2b2cd054d6d487e8.mp3,2022-05-17 11:00:06 -0400,2022-05-17 14:00:12 -0400,"",,Content With Fractals,2022-05-17,,2022-05-17-content-with-fractals,true
48154,"From Japan’s legendary fusion jazz scene of the 1970s to the bustling gospel and hard bop community in Detroit, Uncommon Time takes you on a journey to a new world of jazz each week, highlighting some of the best tracks and jams from unique and subversive musical communities around the globe. Expect some recently streamable deep cuts, brand new tracks, and even some staples from your favorite jazz legends every Monday at Noon.",2022-05-16 12:00:00 -0400,2022-05-16 14:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/4deb3faace2bcf9f631dcda14b530c58.mp3,2022-05-16 11:00:07 -0400,2022-05-16 14:00:07 -0400,"",,Uncommon Time ,2022-05-16,,2022-05-16-uncommon-time,true
48149,"When you shower or bathe, do you sing? Do you jam-out? Do you dream of being a superstar? If so, Bathtime Rave is the show for you. Focusing in experimental rave music, Bathtime Rave explores the realms of neo-perreo, mosh pit rock, and deconstructed club for all of your bathtime musical needs.",2022-05-15 21:00:00 -0400,2022-05-15 23:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/5cd25af6261f013f6318708a3048e43d.mp3,2022-05-15 20:00:07 -0400,2022-05-15 23:00:14 -0400,"",,Bathtime Rave,2022-05-15,,2022-05-15-bathtime-rave,true
48132,Ever wondered who's the coolest kid right now on the other side of the planet? The show consists of fresh weekly updates on the East/ Southeast Asia indie-pop music scene. Tune in to spice up your playlists with some exotic vibes and discover new music like never before!,2022-05-14 08:00:00 -0400,2022-05-14 10:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/b21a28e501f7e519d931e006b3b3d992.mp3,2022-05-14 07:00:06 -0400,2022-05-14 10:00:05 -0400,"",,Oriental New Waves,2022-05-14,,2022-05-14-oriental-new-waves,true
48127,".Bring yourself closer to the world below by listening to Hellhole every week. Featuring the most blasphemous and grim metal from across the world and from the local scene as well. Death, black, grind, doom, thrash, sludge, gore and more! New-school, old-school, retro, plus your requests; its the most extreme programming on your radio! Ticket and CD giveaways and band interviews are always part of the show. Past guests have included S.O.D., Mayhem, Immolation, Obituary, Malignancy and Evoken.
",2022-05-13 21:00:00 -0400,2022-05-13 22:30:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/10a73e312e565b56135cbb943f6c3333.mp3,2022-05-13 20:00:06 -0400,2022-05-13 22:30:08 -0400,"",,Hellhole,2022-05-13,,2022-05-13-hellhole,true
48122,"blast your brain with beeps and bops from the deep dark web. a weekly curation for middle earth worms, subway grime bots, and russian tumblr fiends. exploring glitch, trash, night core, jersey club, drain, witch house, dark wave and everything in the cyber gutter
",2022-05-13 12:00:00 -0400,2022-05-13 14:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/57a55aa0a648e6229efe66874eb5295c.mp3,2022-05-13 11:00:06 -0400,2022-05-13 14:00:06 -0400,"",,Baba Yaga's Cauldron,2022-05-13,,2022-05-13-baba-yaga-s-cauldron,true
48116,"Venice Lockjaw explores contemporary post-punk across the world, divorced from its typical American and British roots. This show examines everything from Swedish jangle pop to Brazillian deathrock to Chinese dance-punk, bringing you only the newest and most cutting-edge underground voices.",2022-05-12 22:30:00 -0400,2022-05-12 23:30:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/bae234c6c801a4d48dff9cdd9c6397bd.mp3,2022-05-12 21:30:06 -0400,2022-05-12 23:30:12 -0400,"",,Venice Lockjaw,2022-05-12,,2022-05-12-venice-lockjaw,true
48112,"An eclectic mix of rock and related music. Still the only place in and around New York to hear the newest independent and imported sounds without chatter and filler. Three hours a day of pure, unadulterated, adventurous New Sounds. Each DJ adds their own perspective to give the show some nice daily variation. Plus ticket giveaways, interviews, guest DJ's and live in-studio performances by today's underground stars. ",2022-05-12 16:00:00 -0400,2022-05-12 19:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/4cf2c2d8dee5bbd046435284164fd604.mp3,2022-05-12 15:00:06 -0400,2022-05-12 19:00:11 -0400,"",,The New Afternoon Show,2022-05-12,,2022-05-12-the-new-afternoon-show,true
48111,"The Sound Between, airing daily from 2 to 4pm, is a show focusing primarily on new releases. Tune in every single day to hear each individual hosts' take on what's going on in the world of independent music. Depending on the day, you'll be hearing a mix of the latest indie rock, imports, rockin new reissues, local heroes, and lots more!",2022-05-12 14:00:00 -0400,2022-05-12 16:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/2e7715ccc668d7ca97382596fe3e6820.mp3,2022-05-12 13:00:06 -0400,2022-05-12 16:00:11 -0400,"",,The Sound Between,2022-05-12,,2022-05-12-the-sound-between,true
48104,"Monotonic explores new and underground music in the hip-hop and rap genre. Playing everything from electronic-influenced beats to experimental raps. Monotonic focuses on songs that prioritize production and sonics, usually with non-melodic and monotone lyrics.",2022-05-11 22:30:00 -0400,2022-05-11 23:30:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/f49ad60e5f809f9b297b9fc1a69dec41.mp3,2022-05-11 21:30:06 -0400,2022-05-11 23:30:02 -0400,"",,Monotonic,2022-05-11,,2022-05-11-monotonic,true
48099,"The Sound Between, airing daily from 2 to 4pm, is a show focusing primarily on new releases. Tune in every single day to hear each individual hosts' take on what's going on in the world of independent music. Depending on the day, you'll be hearing a mix of the latest indie rock, imports, rockin new reissues, local heroes, and lots more!",2022-05-11 14:00:00 -0400,2022-05-11 16:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/10b055c9545c225acda228ead577192d.mp3,2022-05-11 13:00:06 -0400,2022-05-11 16:00:10 -0400,"",,The Sound Between,2022-05-11,,2022-05-11-the-sound-between,true
48093,"A show centered around the music of the Washington D.C. area post-hardcore scene, encompassing what would come to be known as “emocore” as well as other shades of the genre. Spawning out of the influential D.C. hardcore scene in the mid-80s, D.C. post-hardcore was broadly defined by a shift away from raw outward-facing abrasiveness in favor of a more melodic, introspective, and experimental approach.
",2022-05-11 01:00:00 -0400,2022-05-11 03:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/b788a5ea0bb1452dfa94c715550b83f6.mp3,2022-05-11 00:00:06 -0400,2022-05-11 03:00:07 -0400,"",,Revolution Summer,2022-05-11,,2022-05-11-revolution-summer,true
48091,"
Tunnel One Radio features strictly the best in foundation and roots Jamaican music, spanning the late 1950s through the early 1990s. From Jamaican jazz, rhythm and blues, and folk musics, through ska, rocksteady, roots reggae, and early dancehall, Tunnel One intends to educate, stimulate, and motivate, via the world's most powerful revolutionary music. Tunnel One is hosted by veteran trumpeter, engineer, selector, producer, composer, arranger, and sound system operator Mush1, of projects currently including Top Shotta Band featuring Screechy Dan, Al Paragus International Sound System and Studios, Birth of the Cool Sextet, and Hungry March Band, as well as formerly of seminal ska and hardcore acts The Slackers and Murphy's Law. Tunnel One specializes in rare, ""1-away"" Jamaican music (music only released on the original 7"", 10"", or 12"" single, and never on LP or CD), and also features the best in live guest selectors and foundation artist live rub-a-dub performances.


Tunnel One can be heard every Tuesday evening from 10:30pm-11:30pm on 89.1 FM WNYU !",2022-05-10 22:30:00 -0400,2022-05-10 23:30:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/8c9c5e6c66d89e5a5b9d207d07ef584d.mp3,2022-05-10 21:30:06 -0400,2022-05-10 23:30:06 -0400,"",,Tunnel One,2022-05-10,,2022-05-10-tunnel-one,true
48085,"Content With Fractals is a deep-dive into the intricacies and breadth of Japanese ambient and environmental, ranging from its origins in the later 20th-century to its various contemporary iterations. This show examines music stylized as antithetical to traditional pop music schematics and prioritizes aspects of audition often overlooked by the pop music machine — silence, absence, and transience. (A very special Hot Chelle Rae edition of Content w/ Fractals)",2022-05-10 12:00:00 -0400,2022-05-10 14:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/6cec0971d3940efb079d571154e1752c.mp3,2022-05-10 11:00:06 -0400,2022-05-11 20:35:10 -0400,"",,Content With Fractals,2022-05-10,,2022-05-10-content-with-fractals,true
48078,"Psychedelic, garage, mod, pop-sike, freakbeat, surf-a-delic, progressive and krautrock goodies from the '60's and beyond. From obscure and rare releases to unexpected gems from well-known acts, its a dose of aural hallucinogenic ecstasy provided by the mysterious hosts. Groovy! ",2022-05-09 21:00:00 -0400,2022-05-09 22:30:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/c32e36a54967544a70bf1f42053b58b9.mp3,2022-05-09 20:00:06 -0400,2022-05-09 22:30:10 -0400,"",,Plastic Tales From The Marshmallow Dimension,2022-05-09,,2022-05-09-plastic-tales-from-the-marshmallow-dimension,true
48077,"A new wave of dance music bridges the past and the present, body and brain, headphones and dancefloor. London jazz is branching into underground club culture. Berlin techno slowly matures into an organized religion. In Toronto and Montreal, washed-out acid house looks back to the 1990s for nostalgic inspiration. In slugbeat, jazz is the new rave – and vice versa.",2022-05-09 19:45:00 -0400,2022-05-09 21:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/36b9066191436946bf8de9a651a69153.mp3,2022-05-09 18:45:05 -0400,2022-05-09 21:00:10 -0400,"",,Slugbeat,2022-05-09,,2022-05-09-slugbeat,true
48075,"#35 - A Tiny Victory, A Shining Victory

| An eclectic mix of rock and related music. Still the only place in and around New York to hear the newest independent and imported sounds without chatter and filler. Three hours a day of pure, unadulterated, adventurous New Sounds. Each DJ adds their own perspective to give the show some nice daily variation. Plus ticket giveaways, interviews, guest DJ's and live in-studio performances by today's underground stars. |

Album of the Week: Arcade Fire - WE",2022-05-09 16:00:00 -0400,2022-05-09 19:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/be1cecdefc4d4a46d3e1321fa0acdbbf.mp3,2022-05-09 15:00:06 -0400,2022-05-09 19:00:09 -0400,"",,The New Afternoon Show,2022-05-09,,2022-05-09-the-new-afternoon-show,true
48074,"The Sound Between, airing daily from 2 to 4pm, is a show focusing primarily on new releases. Tune in every single day to hear each individual hosts' take on what's going on in the world of independent music. Depending on the day, you'll be hearing a mix of the latest indie rock, imports, rockin new reissues, local heroes, and lots more!",2022-05-09 14:00:00 -0400,2022-05-09 16:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/90d36e7dfd2c345235798bae0b48ac39.mp3,2022-05-09 13:00:06 -0400,2022-05-09 16:00:08 -0400,"",,The Sound Between,2022-05-09,,2022-05-09-the-sound-between,true
48073,"From Japan’s legendary fusion jazz scene of the 1970s to the bustling gospel and hard bop community in Detroit, Uncommon Time takes you on a journey to a new world of jazz each week, highlighting some of the best tracks and jams from unique and subversive musical communities around the globe. Expect some recently streamable deep cuts, brand new tracks, and even some staples from your favorite jazz legends every Monday at Noon.",2022-05-09 12:00:00 -0400,2022-05-09 14:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/1185910cdd2b5b2120ed0f875b9ec35a.mp3,2022-05-09 11:00:06 -0400,2022-05-09 14:00:08 -0400,"",,Uncommon Time ,2022-05-09,,2022-05-09-uncommon-time,true
48070,"The goal of Next Level is to shed light on some of the legendary work of video game composers, both past and present. Just because it's from a game doesn't mean it doesn't bang - the catalog of retro synth sounds from the golden era of gaming has a rich crossover with 90's house, jungle, and techno, with many producers actively engaged in or going onto have their own prolific careers outside of the soundtracks they programmed. We will generally focus on games from the 90s - 2000s, but will occasionally check out standout tracks from other eras or even new Indie and AAA releases.
",2022-05-09 01:00:00 -0400,2022-05-09 03:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/ebb3f1c020b668b87b919600d8b1559f.mp3,2022-05-09 00:00:07 -0400,2022-05-09 03:00:06 -0400,"",,Next Level,2022-05-09,,2022-05-09-next-level,true
48069,"Two hours of every genretimeplace held feebly together by a thin strand of weekly motif. SCATTERBRAIN is whiplash of the ear. THIS WEEK""S THEME: INTERLUDESANDINTROS(ANDENDINGSTOO)

last show of the semester. luv u all : ) ",2022-05-08 23:00:00 -0400,2022-05-09 01:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/005ea89ae053f87bda4a55e60ca2451f.mp3,2022-05-08 22:00:07 -0400,2022-05-09 02:09:57 -0400,"",,Scatterbrain,2022-05-08,,2022-05-08-scatterbrain,true
48067,"Hi everyone, welcome to The Slink Show! The Slink Show spotlights legendary independent label Warp Records and the bustling 90’s electronic scene in the UK. Drawing inspiration from the Detroit and Chicago club scenes of the late 80’s, the UK adapted its own brand of electronic music and pushed the boundaries of what dance music could sound like. One label was at the center of it all: Warp Records
Tune in for a deep dive into the catalogue of Warp Records, and an exploration into the world of electronic music. ",2022-05-08 19:00:00 -0400,2022-05-08 21:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/55bee9aa194a01955a2710a30418c7f0.mp3,2022-05-08 18:00:06 -0400,2022-05-08 21:00:04 -0400,"",,Slink Show,2022-05-08,,2022-05-08-slink-show,true
48066,"All a Blur explores the musical and cultural movement of Britpop. Taking place in the mid-1990s and in opposition to the U.S.-led grunge movement, the sound of Britpop is lighthearted, bright, and catchy and draws influence from glam rock and indie pop. Get ready to find your next favorite song! Cheers!",2022-05-08 17:00:00 -0400,2022-05-08 19:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/6b122e11542f5615c85072986d0b357c.mp3,2022-05-08 16:00:07 -0400,2022-05-08 19:00:04 -0400,"",,All A Blur,2022-05-08,,2022-05-08-all-a-blur,true
48065,"Your weekly WNYU recap is finally here! Hear what you may have missed on our weekday FM shows, the latest news, and whatever else we can find in the sink. Hosted by WNYU's current General Manager, Cate Hynes",2022-05-08 16:00:00 -0400,2022-05-08 17:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/19c619488af2245f2d9be1b1f1486ae3.mp3,2022-05-08 15:00:06 -0400,2022-05-08 17:00:03 -0400,"",,The Kitchen Sink,2022-05-08,,2022-05-08-the-kitchen-sink,true
48060,"Perestroika digs deep into a post-Soviet world of experimentation between bass, synth, and airy lo-fi beats. Sovietwave, arising from a seemingly nostalgic yearning for the Space Age, is beyond an impending sense of red doom often associated with its production. Its richness lies in the subtleties of scientific curiosity, establishing individual autonomy over the collective, and childhood reminisce of what the failed state could have been. The satellite states current fascination for the intensity of the genre is highlighted in its evolutionary beginnings, with the Russian duo PPK serving as the amniotic sac fusing with the then current scene of trance music. As the embryo began to form within the 2010’s, political tensions were at an all-time high in Kiev’s uprisings towards Ukrainian president Viktor Yanukovych. Explosions of tension filled techno began to swarm Eastern European independent artists' consciousness, alongside remnants of Latvian disco and angsty rock. Given the COVID-19 pandemic, we also began to see viral Tik Tok’s of Belarusian group Molchat Doma’s audios entering a mainstream space. While Depeche Mode takes credit for synth-pop, Eastern European traditions continue to lay the groundwork for greater questions of what the dreamscape is for each individual who creates Eastern music within a Western world. 
",2022-05-08 06:00:00 -0400,2022-05-08 08:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/b6de99500dbe28d62562725101a2bd86.mp3,2022-05-08 05:00:06 -0400,2022-05-08 08:00:11 -0400,"",,Perestroika,2022-05-08,,2022-05-08-perestroika,true
48059,"The wind shifts through the trees on a soft summer morning as the golden rays topple over the purplish haze that are the mountains. Drive down a dirt road, dust behind your back with the vast blue skies ahead. ""In the Countryside"" is an orchestration of 20th century folk and soft acoustics to simulate the aura of the country and remove oneself from the chaos of the city. ",2022-05-08 01:00:00 -0400,2022-05-08 03:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/38bda05e3b3e1269ce9c384cbf3c85ae.mp3,2022-05-08 00:00:06 -0400,2022-05-08 03:00:10 -0400,"",,In the Countryside,2022-05-08,,2022-05-08-in-the-countryside,true
48058,"It's been a long time since the birth of surf rock in the 1960's, but it's back and cooler than ever. Kook Jamz traces the influence of psychedelic, beach-bum culture anthems all the way from the heart of Southern California, across the globe & decades, to this great station. I'll play you the newest versions of that all-too-familiar, reverb amplified, staccato-picking, 20-foot wave thrillin', beachside chillin', electric-guitar style music that makes me stoked to be alive. Tune in for a good time!",2022-05-07 23:00:00 -0400,2022-05-08 01:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/2b2ca3a712a4da5dc65578a47689de9d.mp3,2022-05-07 22:00:06 -0400,2022-05-08 01:00:10 -0400,"",,Kook Jamz,2022-05-07,,2022-05-07-kook-jamz,true
48057,"Enter a new tunnel of shoegaze, exploring the evolution and impact of Japanese shoegaze and dream pop. Global Spirals pulls in a new perspective of dreaminess and spirals you into the classic shoegaze state, with vocals and bold reinventions of what shoegaze is. You don't need to know the language to feel the movement.
",2022-05-07 21:00:00 -0400,2022-05-07 23:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/a9f3837b6f2cfe7f6f07b4a44ad72036.mp3,2022-05-07 20:00:06 -0400,2022-05-07 23:00:09 -0400,"",,Global Spirals,2022-05-07,,2022-05-07-global-spirals,true
48056,"No Longer the Great White Way is a show dedicated to highlighting the work of BIPOC on Broadway and beyond. We'll explore the world of musical theatre through its music, its performers, and stories from both on and off the stage as we celebrate the strides made in the industry and look at how far we have left to go.
",2022-05-07 19:00:00 -0400,2022-05-07 21:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/dd0493eba6b35a2aa814c2e80603960a.mp3,2022-05-07 18:00:06 -0400,2022-05-07 21:00:09 -0400,"",,No Longer the Great White Way,2022-05-07,,2022-05-07-no-longer-the-great-white-way,true
48053,Garage rock primarily from the 1990s to the present day that emanates from the Midwestern region of the United States.,2022-05-07 14:00:00 -0400,2022-05-07 16:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/1a0be63febabe0c0a0a2fab36c7a193e.mp3,2022-05-07 13:00:05 -0400,2022-05-07 16:00:08 -0400,"",,Best of the Midwest,2022-05-07,,2022-05-07-best-of-the-midwest,true
48050,Ever wondered who's the coolest kid right now on the other side of the planet? The show consists of fresh weekly updates on the East/ Southeast Asia indie-pop music scene. Tune in to spice up your playlists with some exotic vibes and discover new music like never before!,2022-05-07 08:00:00 -0400,2022-05-07 10:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/1867e05bdea4fa6b1cfce33e082ada03.mp3,2022-05-07 07:00:07 -0400,2022-05-07 10:00:06 -0400,"",,Oriental New Waves,2022-05-07,,2022-05-07-oriental-new-waves,true
48048,"Head underground with L Train to explore Brooklyn’s DIY and indie music scene. We’ll satisfy all of your alternative and indie-rock needs by featuring Brooklyn-based artists of today. Buckle up for the finest, the cheapest, the cleanest, and the most well-DJ’d subway ride you’ll ever take.
",2022-05-07 01:00:00 -0400,2022-05-07 03:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/dcc77e14ee21c65d130a6687e6089661.mp3,2022-05-07 00:00:06 -0400,2022-05-07 03:00:05 -0400,"",,L Train,2022-05-07,,2022-05-07-l-train,true
48045,".Bring yourself closer to the world below by listening to Hellhole every week. Featuring the most blasphemous and grim metal from across the world and from the local scene as well. Death, black, grind, doom, thrash, sludge, gore and more! New-school, old-school, retro, plus your requests; its the most extreme programming on your radio! Ticket and CD giveaways and band interviews are always part of the show. Past guests have included S.O.D., Mayhem, Immolation, Obituary, Malignancy and Evoken.
",2022-05-06 21:00:00 -0400,2022-05-06 22:30:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/8854e4440a19b6a501062a7e40c60de7.mp3,2022-05-06 20:00:07 -0400,2022-05-06 22:30:04 -0400,"",,Hellhole,2022-05-06,,2022-05-06-hellhole,true
48042,"An eclectic mix of rock and related music. Still the only place in and around New York to hear the newest independent and imported sounds without chatter and filler. Three hours a day of pure, unadulterated, adventurous New Sounds. Each DJ adds their own perspective to give the show some nice daily variation. Plus ticket giveaways, interviews, guest DJ's and live in-studio performances by today's underground stars. ",2022-05-06 16:00:00 -0400,2022-05-06 19:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/0e35cb988f6f5dbb70fea0d4686237fe.mp3,2022-05-06 15:00:06 -0400,2022-05-06 19:00:03 -0400,"",,The New Afternoon Show,2022-05-06,,2022-05-06-the-new-afternoon-show,true
48041,"The Sound Between, airing daily from 2 to 4pm, is a show focusing primarily on new releases. Tune in every single day to hear each individual hosts' take on what's going on in the world of independent music. Depending on the day, you'll be hearing a mix of the latest indie rock, imports, rockin new reissues, local heroes, and lots more!",2022-05-06 14:00:00 -0400,2022-05-06 16:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/0d2d71f78ed5f21e260dc71dc3714898.mp3,2022-05-06 13:00:07 -0400,2022-05-06 16:00:12 -0400,"",,The Sound Between,2022-05-06,,2022-05-06-the-sound-between,true
48040,"blast your brain with beeps and bops from the deep dark web. a weekly curation for middle earth worms, subway grime bots, and russian tumblr fiends. exploring glitch, trash, night core, jersey club, drain, witch house, dark wave and everything in the cyber gutter
",2022-05-06 12:00:00 -0400,2022-05-06 14:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/3cb8a8efe41bd11a6443a5e4fad35c1b.mp3,2022-05-06 11:00:06 -0400,2022-05-06 14:00:12 -0400,"",,Baba Yaga's Cauldron,2022-05-06,,2022-05-06-baba-yaga-s-cauldron,true
48038,"It's Friday, I'm in love! If you're looking for ""The Cure,"" welcome to ""The Antidote."" Join DJ Beef from 8 am to 10 am for all things early alternative. This show focuses on new wave music of the 70s and 80s, but we'll be getting into some punk influences, as well as the remnants of new wave sounds in the late 80s and early 90s.",2022-05-06 08:00:00 -0400,2022-05-06 10:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/2ca5825f46786b5f72bf6beff070b092.mp3,2022-05-06 07:00:07 -0400,2022-05-06 10:00:11 -0400,"",,The Antidote,2022-05-06,,2022-05-06-the-antidote,true
48037,"Reckless punk rock con Ñ! While transitioning from a dictatorship to a democracy the revolting and slightly anarchic Spanish youth began a radically disruptive movement in Madrid, called ""La Movida Madrileña"". This movement originated from the underground appreciation acquired for European alternative music, particularly London's rebellious punk rock. Defying decades of oppression, the art from this time exalted hedonism, freedom and creativity. Rock and roll invaded the streets of Madrid, and parties would spurt out of energetic melodies and disobedient lyrics. Madrid was completely transformed into the lively nightlife capital it is to this day.",2022-05-06 06:00:00 -0400,2022-05-06 08:00:00 -0400,https://wnyu-archives.s3.amazonaws.com/archives/74a8fd8bcb89c5bdee56f930b8edabf1.mp3,2022-05-06 05:00:06 -0400,2022-05-06 08:00:10 -0400,"",,Rebeldes Desafinados,2022-05-06,,2022-05-06-rebeldes-desafinados,true
